           1           1  0.77317445104545957       0.54598178789607710      -0.70392214701151268       0.45430991430135609        1.0000000000000000     
           1           2  0.64528591638267041       0.97219128334554794        4.3817409877849482E-002  0.23005247918362676       0.99999999999999989     
           1           3  0.25615485904233898      -0.15756595047532373      -0.98323706964080471       -9.1748766394820727E-002   1.0000000000000000     
           1           4  0.76531134999878481       0.52171362031966806      -0.78248894059431251       0.33989109464729411        1.0000000000000000     
           1           5  0.79822415402970082       0.48954008911520264       0.10579326345644373      -0.86553930387725020        1.0000000000000000     
           2           1  0.97810346679185078       0.77674638450449518       0.60251882032793513      -0.18340154118716737        1.0000000000000000     
           2           2  0.94044492374885336      -0.87759509655530865       -2.2169138391946477E-002 -0.47888973240719757        1.0000000000000000     
           2           3  0.95940881166778202        5.5428890588608254E-002  0.66970003291991165       0.74056026358101701        1.0000000000000000     
           2           4  0.67199345776345087       0.70552970436516504       0.30717291992797086       0.63864906914621522        1.0000000000000000     
           2           5  0.60286047948222787       -1.8787591702549396E-002  0.97872731039375693      -0.20430339764042288       0.99999999999999989     
           3           1  0.94639751971665287      -0.59542152058923381      -0.77034888417298542       0.22811358896970782       0.99999999999999989     
           3           2  0.88846970822478177       0.71069999240493165       0.59205226165769453      -0.37997320992622469        1.0000000000000000     
           3           3  0.72418078736320912       0.50947649827359753      -0.60950912186518647       0.60739799807869166        1.0000000000000000     
           3           4  0.89677286342405860      -0.89954565034026690       0.13901245739902324       0.41411732593770006        1.0000000000000000     
           3           5  0.68965759645047442       0.59697374775476419      -0.72916393837863702       0.33457778685947814        1.0000000000000000     
           4           1  0.80869536646507367       0.39139207379477248      -0.48998859816724327      -0.77892452666271017       0.99999999999999989     
           4           2  0.89683598288151734       0.72419028195962243       -3.5526807754450206E-003 -0.68959104835732199        1.0000000000000000     
           4           3  0.94337643003311833      -0.72204593650643489       0.32536555606075701       0.61056278997644453        1.0000000000000000     
           4           4  0.94495467603156147       0.17743359288852351       0.67509356252649677       0.71607681288389213        1.0000000000000000     
           4           5  0.52962765275793888      -0.99225866443509891        3.3855895331997510E-002  0.11948439732761094       0.99999999999999989     
           5           1  0.97017498201530716       0.74975582943238372       0.66132799941633846        2.2615778123727233E-002   1.0000000000000000     
           5           2  0.62107844486573005      -0.38641720749503133       0.14888802384932442       0.91022749799486102       0.99999999999999989     
           5           3  0.81326316473855653      -0.36043174416195545      -0.78181598702124999      -0.50877570720147347        1.0000000000000000     
           5           4  0.89295163972827241       0.77639657242145765       0.62959871767496234       -2.8527478582155395E-002   1.0000000000000000     
           5           5  0.82653793095959349      -0.57287951830989547       0.11985840770271898       0.81082860063270512       0.99999999999999989     
